markerId,markerType,latitude,longitude,complexName,realEstateTypeCode,realEstateTypeName,completionYearMonth,totalDongCount,totalHouseholdCount,floorAreaRatio,minArea,maxArea,representativeArea,etRoomCnt,minMviFee,maxMviFee,sameAddrCnt,priceCount,isPresales,photoCount,dealCount,leaseCount,rentCount,shortTermRentCount,totalArticleCount,existPriceTab,isComplexTourExist,매매가,보증금,월세,매매_최저가,매매_최고가,전세_최저가,전세_최고가,월세_최저가,월세_최고가,매매유형,지하철역명,지하철_거리_미터,지하철_도보_분,초등학교,중학교,고등학교,구,동,매물유형,수집시간
24263,COMPLEX,37.496174,127.037311,노블스위트,APT,아파트,200312,1,19,297,78.96,101.95,98.95,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,역삼역2호선,505,7,서울역삼초등학교,"도곡중학교, 은성중학교",은광여자고등학교,강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
103894,COMPLEX,37.493608,127.043202,역삼이스타빌,OPST,오피스텔,201103,1,63,297,78.87,189.53,78,0,0,0,0,3,FALSE,0,17,4,1,0,22,TRUE,FALSE,0,0,0,34800,150000,74500,75000,160,160,"매매, 전세, 월세",매봉역3호선,803,11,"서울대도초등학교, 서울역삼초등학교, 서울언주초등학교","도곡중학교, 역삼중학교, 숙명여자중학교","중앙대학교사범대학부속고등학교, 숙명여자고등학교, 은광여자고등학교",강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
121973,COMPLEX,37.510439,127.036096,논현아이파크(주상복합),APT,아파트,202008,1,99,359,69,86.35,69,0,0,0,0,3,FALSE,0,12,5,6,0,23,TRUE,FALSE,0,0,0,120000,190000,90500,92000,50,230,"매매, 전세, 월세",언주역9호선,392,5,"서울학동초등학교, 서울논현초등학교",,,강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
25941,COMPLEX,37.496752,127.04643,상지리츠빌역삼2차,APT,아파트,200612,1,19,249,168.17,168.17,168,0,0,0,0,1,FALSE,0,0,4,0,0,4,TRUE,FALSE,0,0,0,0,0,140000,140000,0,0,전세,한티역수인분당선,573,8,"서울도성초등학교, 서울대도초등학교, 서울도곡초등학교","역삼중학교, 도곡중학교, 진선여자중학교","진선여자고등학교, 중앙대학교사범대학부속고등학교, 단국대학교사범대학부속고등학교",강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
22089,COMPLEX,37.493689,127.030965,SK허브젠,OPST,오피스텔,200508,1,42,649,90.16,96.37,90,0,0,0,0,1,FALSE,0,2,0,0,1,3,TRUE,FALSE,0,0,0,68000,70000,0,0,0,0,매매,강남역신분당선,421,6,"서울역삼초등학교, 서울서이초등학교, 서울서초초등학교","서운중학교, 은성중학교",은광여자고등학교,강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
10297,COMPLEX,37.501695,127.054872,대치풍림아이원1차,APT,아파트,200308,3,57,289,94.38,94.71,94,0,0,0,0,2,FALSE,0,14,1,0,0,15,TRUE,FALSE,0,0,0,170000,185000,95000,95000,0,0,"매매, 전세",선릉역2호선,607,9,"서울도곡초등학교, 서울도성초등학교, 서울대현초등학교","진선여자중학교, 단국대학교사범대학 부속중학교, 대명중학교","진선여자고등학교, 단국대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교",강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
123477,COMPLEX,37.502274,127.03912,이지마루역삼,OPST,오피스텔,201811,1,16,520,55.57,58.74,55,0,0,0,0,1,FALSE,0,4,0,0,0,4,TRUE,FALSE,0,0,0,43000,50000,0,0,0,0,매매,역삼역2호선,293,4,서울도성초등학교,진선여자중학교,진선여자고등학교,강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
24735,COMPLEX,37.499028,127.057213,한티,APT,아파트,200407,2,22,249,123.25,123.25,123,0,0,0,0,1,FALSE,0,0,0,2,0,2,TRUE,FALSE,0,0,0,0,0,0,0,80,120,월세,한티역수인분당선,486,7,"서울도곡초등학교, 서울도성초등학교, 서울대도초등학교","단국대학교사범대학 부속중학교, 역삼중학교, 휘문중학교","단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교, 휘문고등학교",강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
17887,COMPLEX,37.496021,127.03297,올림피아,OPST,오피스텔,198812,1,96,298,52.66,75.77,56,0,0,0,0,1,FALSE,0,0,0,5,0,5,FALSE,FALSE,0,0,0,0,0,0,0,65,110,월세,강남역신분당선,430,6,"서울역삼초등학교, 서울서이초등학교, 서울서초초등학교","서운중학교, 은성중학교",은광여자고등학교,강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
13441,COMPLEX,37.50865,127.05402,삼성대성유니드,APT,아파트,200407,1,59,231,103.57,103.57,103,0,0,0,0,2,FALSE,0,4,0,1,3,8,TRUE,FALSE,0,0,0,169000,180000,0,0,550,550,"매매, 월세",삼성중앙역9호선,487,7,"서울삼릉초등학교, 서울도성초등학교","대명중학교, 휘문중학교, 진선여자중학교","휘문고등학교, 경기고등학교, 진선여자고등학교",강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
23198,COMPLEX,37.506998,127.032195,마르세움,OPST,오피스텔,200405,1,56,694,44.53,70.63,70,0,0,0,0,1,FALSE,0,0,0,1,7,8,TRUE,FALSE,0,0,0,0,0,0,0,230,230,월세,언주역9호선,161,2,"서울논현초등학교, 서울학동초등학교",,,강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
3304,COMPLEX,37.50085,127.06214,세영팔레스,APT,아파트,200201,1,67,237,103.37,103.37,103,0,0,0,0,3,FALSE,0,10,4,1,0,15,TRUE,FALSE,0,0,0,230000,250000,120000,150000,160,160,"매매, 전세, 월세",대치역3호선,712,10,"서울대현초등학교, 서울도곡초등학교, 서울대곡초등학교","휘문중학교, 대명중학교, 단국대학교사범대학 부속중학교","휘문고등학교, 단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교",강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
11429,COMPLEX,37.497389,127.042791,세방하이빌,APT,아파트,200301,2,67,299,75.71,99.46,75,0,0,0,0,3,FALSE,0,9,11,2,0,22,TRUE,FALSE,0,0,0,157000,160000,66500,80000,1,70,"매매, 전세, 월세",역삼역2호선,666,9,서울도성초등학교,"역삼중학교, 도곡중학교, 진선여자중학교",진선여자고등학교,강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
102051,COMPLEX,37.508967,127.033855,토미빌(228-9),APT,아파트,200302,3,24,188,155.16,161.26,158,0,0,0,0,2,FALSE,0,6,0,1,0,7,TRUE,FALSE,0,0,0,199000,205000,0,0,550,550,"매매, 월세",언주역9호선,181,2,"서울학동초등학교, 서울논현초등학교",,,강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
103271,COMPLEX,37.502593,127.045541,동신,OPST,오피스텔,201102,1,40,406,62.52,71.81,62,0,0,0,0,1,FALSE,0,0,0,3,0,3,FALSE,FALSE,0,0,0,0,0,0,0,105,120,월세,선릉역2호선,368,5,"서울도성초등학교, 서울도곡초등학교","진선여자중학교, 역삼중학교",진선여자고등학교,강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
588,COMPLEX,37.50256,127.049364,동부센트레빌,APT,아파트,199804,1,206,350,77.83,110.66,110,0,0,0,0,3,FALSE,0,12,7,25,0,44,TRUE,FALSE,0,0,0,290000,300000,77500,135000,40,230,"매매, 전세, 월세",선릉역2호선,218,3,"서울도성초등학교, 서울도곡초등학교","진선여자중학교, 역삼중학교","진선여자고등학교, 단국대학교사범대학부속고등학교",강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
137413,COMPLEX,37.506294,127.0518,삼성한양립스(주상복합),APT,아파트,202201,1,28,382,43.5,43.5,43,0,0,0,0,3,FALSE,0,12,1,13,2,28,FALSE,FALSE,0,0,0,68000,80000,42000,42000,240,250,"매매, 전세, 월세",선릉역수인분당선,299,4,"서울도성초등학교, 서울도곡초등학교, 서울삼릉초등학교","진선여자중학교, 대명중학교, 휘문중학교","진선여자고등학교, 휘문고등학교",강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
977,COMPLEX,37.49632,127.04647,대림역삼,APT,아파트,199710,1,129,325,78.01,111.09,111,0,0,0,0,3,FALSE,0,17,10,7,0,34,TRUE,FALSE,0,0,0,244500,250000,69500,100000,295,300,"매매, 전세, 월세",한티역수인분당선,568,8,"서울도성초등학교, 서울대도초등학교, 서울도곡초등학교","역삼중학교, 도곡중학교, 진선여자중학교","진선여자고등학교, 중앙대학교사범대학부속고등학교, 숙명여자고등학교",강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
18195,COMPLEX,37.50705,127.030837,논현한화꿈에그린,APT,아파트,200505,2,70,250,89.17,89.17,89,0,0,0,0,3,FALSE,0,13,1,3,5,22,TRUE,FALSE,0,0,0,123000,135000,70000,70000,54,280,"매매, 전세, 월세",언주역9호선,278,4,"서울논현초등학교, 서울학동초등학교",,,강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
12490,COMPLEX,37.507189,127.061453,삼성역코업레지던스,OPST,오피스텔,200401,1,144,542,26.91,26.91,26,0,0,0,0,2,FALSE,0,4,0,8,2,14,TRUE,FALSE,0,0,0,15000,16200,0,0,65,73,"매매, 월세",삼성역2호선,228,3,서울대현초등학교,"대명중학교, 휘문중학교","휘문고등학교, 정신여자고등학교",강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
21926,COMPLEX,37.505147,127.053856,대치대우아이빌명문가,OPST,오피스텔,200402,1,206,637,57.05,79.77,57,0,0,0,0,3,FALSE,0,6,1,11,20,38,TRUE,FALSE,0,0,0,25000,51000,28300,28300,20,230,"매매, 전세, 월세",선릉역2호선,437,6,"서울도성초등학교, 서울도곡초등학교, 서울대현초등학교","진선여자중학교, 대명중학교, 휘문중학교","진선여자고등학교, 휘문고등학교",강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
103455,COMPLEX,37.51024,127.034088,신동아,APT,아파트,199612,2,12,87,262.2,262.2,262,0,0,0,0,1,FALSE,0,0,1,0,0,1,TRUE,FALSE,0,0,0,0,0,200000,200000,0,0,전세,언주역9호선,323,4,"서울학동초등학교, 서울논현초등학교",,,강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
111660,COMPLEX,37.502282,127.043928,좋은사람좋은집,OPST,오피스텔,201507,1,25,620,31.89,38.68,31,0,0,0,0,1,FALSE,0,0,0,3,0,3,TRUE,FALSE,0,0,0,0,0,0,0,80,100,월세,선릉역2호선,507,7,"서울도성초등학교, 서울도곡초등학교","진선여자중학교, 역삼중학교",진선여자고등학교,강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
128097,COMPLEX,37.50464,127.044105,리에바움,OPST,오피스텔,202010,1,96,716,30.23,52.73,50,0,0,0,0,3,FALSE,0,23,12,11,12,58,TRUE,FALSE,0,0,0,25000,57000,31500,43500,10,180,"매매, 전세, 월세",선릉역수인분당선,410,6,"서울도성초등학교, 서울학동초등학교, 서울삼릉초등학교",진선여자중학교,진선여자고등학교,강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
108197,COMPLEX,37.50452,127.044352,K타워,OPST,오피스텔,201404,1,120,732,39.66,41.24,41,0,0,0,0,3,FALSE,0,10,1,6,15,32,TRUE,FALSE,0,0,0,17500,22000,18000,18000,80,125,"매매, 전세, 월세",선릉역수인분당선,391,5,"서울도성초등학교, 서울삼릉초등학교, 서울학동초등학교",진선여자중학교,진선여자고등학교,강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
109227,COMPLEX,37.500719,127.04443,역삼자이,APT,아파트,201606,3,408,299,88.11,151.98,151,0,0,0,0,3,FALSE,0,18,41,45,0,104,TRUE,FALSE,0,0,0,320000,460000,117000,180000,80,750,"매매, 전세, 월세",선릉역2호선,580,8,"서울도성초등학교, 서울도곡초등학교","진선여자중학교, 역삼중학교, 도곡중학교",진선여자고등학교,강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
113716,COMPLEX,37.500804,127.040565,역삼역센트럴푸르지오시티,OPST,오피스텔,201904,1,736,792,42.38,94.79,42,0,0,0,0,3,FALSE,0,55,3,30,30,118,TRUE,FALSE,0,0,0,19600,61000,18500,18600,5,220,"매매, 전세, 월세",역삼역2호선,361,5,서울도성초등학교,"진선여자중학교, 역삼중학교",진선여자고등학교,강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
116193,COMPLEX,37.505954,127.049929,삼성롯데캐슬클라쎄,OPST,오피스텔,201909,1,287,799,44.01,235.3,44,0,0,0,0,3,FALSE,0,47,3,35,17,102,TRUE,FALSE,0,0,0,28000,150000,26000,27000,95,700,"매매, 전세, 월세",선릉역수인분당선,138,2,"서울도성초등학교, 서울도곡초등학교, 서울삼릉초등학교","진선여자중학교, 대명중학교",진선여자고등학교,강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
116504,COMPLEX,37.507031,127.061696,대치3차아이파크,OPST,오피스텔,201911,1,207,785,42.67,168.38,44,0,0,0,0,3,FALSE,0,15,7,25,3,50,TRUE,FALSE,0,0,0,32000,39000,28300,32000,10,400,"매매, 전세, 월세",삼성역2호선,231,3,서울대현초등학교,"대명중학교, 휘문중학교","휘문고등학교, 정신여자고등학교",강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
135597,COMPLEX,37.502438,127.060288,대치푸르지오써밋,APT,아파트,202306,9,489,237,70.24,148.99,108,0,0,0,0,3,FALSE,0,19,65,147,2,233,TRUE,FALSE,0,0,0,375000,540000,120000,300000,100,680,"매매, 전세, 월세",삼성역2호선,749,11,"서울대현초등학교, 서울도곡초등학교, 서울대곡초등학교","휘문중학교, 대명중학교, 단국대학교사범대학 부속중학교","휘문고등학교, 단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교",강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
12493,COMPLEX,37.508494,127.05784,삼성역두산위브센티움,OPST,오피스텔,200310,1,242,681,43.18,76.82,51,0,0,0,0,3,FALSE,0,1,2,7,17,27,TRUE,FALSE,0,0,0,31000,31000,20000,23000,75,130,"매매, 전세, 월세",삼성역2호선,458,6,서울대현초등학교,"대명중학교, 휘문중학교","휘문고등학교, 경기고등학교",강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
12271,COMPLEX,37.501675,127.035668,역삼현대벤쳐텔,OPST,오피스텔,200106,1,282,1092,68.9,141.47,86,0,0,0,0,2,FALSE,0,12,0,12,4,28,TRUE,FALSE,0,0,0,22500,55000,0,0,75,150,"매매, 월세",역삼역2호선,131,1,서울역삼초등학교,,진선여자고등학교,강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
13174,COMPLEX,37.501779,127.044005,진넥스빌2(주상복합),APT,아파트,200304,1,56,545,33.29,42.62,33,0,0,0,0,2,FALSE,0,4,1,0,2,7,TRUE,FALSE,0,0,0,20000,35000,25357,25357,0,0,"매매, 전세",선릉역2호선,531,7,"서울도성초등학교, 서울도곡초등학교","진선여자중학교, 역삼중학교",진선여자고등학교,강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
13986,COMPLEX,37.506107,127.050998,선릉LG에클라트(B동),OPST,오피스텔,200406,1,318,700,56.02,91.57,68,0,0,0,0,3,FALSE,0,9,2,2,11,24,TRUE,FALSE,0,0,0,30000,48000,22000,27000,180,180,"매매, 전세, 월세",선릉역수인분당선,227,3,"서울도성초등학교, 서울도곡초등학교, 서울삼릉초등학교","진선여자중학교, 대명중학교, 휘문중학교",진선여자고등학교,강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
23698,COMPLEX,37.50847,127.053655,삼성웰피아,APT,아파트,200506,1,19,196,104.91,104.91,104.91,0,0,0,0,0,FALSE,0,0,0,0,3,3,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,삼성중앙역9호선,502,7,"서울삼릉초등학교, 서울도성초등학교, 서울도곡초등학교","대명중학교, 휘문중학교, 진선여자중학교","휘문고등학교, 진선여자고등학교, 경기고등학교",강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
107866,COMPLEX,37.498204,127.03364,역삼푸르지오시티,OPST,오피스텔,201603,1,333,799,49.84,70.88,49,0,0,0,0,3,FALSE,0,41,4,14,20,79,TRUE,FALSE,0,0,0,23500,46000,22000,25000,80,140,"매매, 전세, 월세",역삼역2호선,371,5,"서울역삼초등학교, 서울서초초등학교, 서울서이초등학교",서운중학교,,강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
14705,COMPLEX,37.508594,127.053439,삼성이안파크,APT,아파트,200405,1,19,224,102.03,122.32,122,0,0,0,0,1,FALSE,0,6,0,0,0,6,TRUE,FALSE,0,0,0,210000,230000,0,0,0,0,매매,삼성중앙역9호선,486,7,"서울삼릉초등학교, 서울도성초등학교","대명중학교, 휘문중학교, 진선여자중학교","휘문고등학교, 진선여자고등학교, 경기고등학교",강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
151471,COMPLEX,37.508304,127.038368,상지카일룸블랙,OPST,오피스텔,202406,1,20,620,57.18,72.2,57,0,0,0,0,2,FALSE,0,22,0,77,2,101,FALSE,FALSE,0,0,0,154000,190440,0,0,300,450,"매매, 월세",언주역9호선,402,6,"서울학동초등학교, 서울삼릉초등학교",,,강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
177400,COMPLEX,37.50307,127.06064,디에이치대치에델루이,APT,아파트,202508,8,282,0,80.11,165.07,111,0,0,0,0,3,FALSE,0,10,314,273,0,597,TRUE,FALSE,0,0,0,400000,600000,120000,350000,40,1000,"매매, 전세, 월세",삼성역2호선,673,10,"서울대현초등학교, 서울도곡초등학교","휘문중학교, 대명중학교, 단국대학교사범대학 부속중학교","휘문고등학교, 단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교",강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
9906,COMPLEX,37.505138,127.053901,대치대우아이빌명문가(주상복합),APT,아파트,200402,1,210,637,41.88,45.25,41,0,0,0,0,3,FALSE,0,9,4,3,2,18,TRUE,FALSE,0,0,0,26500,34000,27500,28300,107,110,"매매, 전세, 월세",선릉역2호선,441,6,"서울도성초등학교, 서울도곡초등학교, 서울대현초등학교","진선여자중학교, 대명중학교, 휘문중학교","진선여자고등학교, 휘문고등학교",강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
11698,COMPLEX,37.493869,127.050945,도곡렉슬,APT,아파트,200601,34,3002,274,86.43,225.29,143,0,0,0,0,3,FALSE,0,221,185,202,1,609,TRUE,TRUE,0,0,0,289000,680000,97000,260000,50,750,"매매, 전세, 월세",한티역수인분당선,319,4,"서울대도초등학교, 서울도곡초등학교, 서울도성초등학교","역삼중학교, 숙명여자중학교, 도곡중학교","중앙대학교사범대학부속고등학교, 숙명여자고등학교, 단국대학교사범대학부속고등학교",강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
19313,COMPLEX,37.504308,127.052611,대치우정에쉐르2(주상복합),APT,아파트,200405,1,18,434,72.18,82.58,72,0,0,0,0,2,FALSE,0,6,0,5,4,15,TRUE,FALSE,0,0,0,85500,89000,0,0,280,280,"매매, 월세",선릉역2호선,322,4,"서울도성초등학교, 서울도곡초등학교, 서울대현초등학교","진선여자중학교, 대명중학교, 휘문중학교","진선여자고등학교, 휘문고등학교",강남구,역삼동,아파트/오피스텔,2025.10.8 1:17
